#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
Thunder_Bay.fasta,NC_021350.1,221232,222185,+,ceg5,1-954/954,===============,0/0,100.00,100.00,vfdb,YP_094245,(ceg5) Dot/Icm type IV secretion system effector Ceg5 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,223443,225692,-,katA,1-2250/2250,===============,0/0,100.00,100.00,vfdb,YP_094248,(katA) catalase/(hydro)peroxidase [KatAB (VF0168)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,225824,226828,-,ravE,1-1005/1005,===============,0/0,100.00,100.00,vfdb,YP_094249,(ravE) Dot/Icm type IV secretion system effector RavE [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,227030,228304,-,ravF,1-1275/1275,===============,0/0,100.00,100.00,vfdb,YP_094250,(ravF) Dot/Icm type IV secretion system effector RavF [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,243717,244340,+,ravG,1-624/624,===============,0/0,100.00,100.00,vfdb,YP_094264,(ravG) Dot/Icm type IV secretion system effector RavG [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,260919,262025,+,ceg7,1-1107/1107,===============,0/0,100.00,100.00,vfdb,YP_094281,(ceg7) Dot/Icm type IV secretion system effector Ceg7 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,272573,277117,-,sidE/laiD,1-4545/4545,===============,0/0,100.00,100.00,vfdb,YP_094288,(sidE/laiD) Dot/Icm type IV secretion system effector SidE [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,284004,284783,+,ceg8,1-780/780,===============,0/0,100.00,100.00,vfdb,YP_094294,(ceg8) Dot/Icm type IV secretion system effector Ceg9 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,293010,293735,+,ceg9,1-726/726,===============,0/0,100.00,100.00,vfdb,YP_094300,(ceg9) Dot/Icm Type IV secretion system effector Ceg9 manipulating host cell vesicle trafficking factors [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,303408,304400,+,lpg0257,1-993/993,===============,0/0,100.00,100.00,vfdb,YP_094311,(lpg0257) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,308509,308907,+,lpg0260,1-399/399,===============,0/0,100.00,100.00,vfdb,YP_094314,(lpg0260) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,323550,326900,+,sdbA,1-3351/3351,===============,0/0,100.00,100.00,vfdb,YP_094329,(sdbA) Dot/Icm type IV secretion system effector SdbA [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,327058,328557,+,legG2,1-1500/1500,===============,0/0,100.00,100.00,vfdb,YP_094330,(legG2) Dot/Icm type IV secretion system effector LegG2 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,338274,339398,-,ceg10,1-1125/1125,===============,0/0,100.00,100.00,vfdb,YP_094338,(ceg10) Dot/Icm type IV secretion system effector Ceg10 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,339635,340318,+,lem2,1-684/684,===============,0/0,100.00,100.00,vfdb,YP_094339,(lem2) Dot/Icm type IV secretion system effector Lem2 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,350963,351655,+,lpg0294,1-693/693,===============,0/0,100.00,100.00,vfdb,YP_094348,(lpg0294) Dot/Icm type IV secretion system effector [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,399597,399902,-,lpg0364,1-306/306,===============,0/0,100.00,100.00,vfdb,YP_094408,(lpg0364) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,400077,402767,-,lpg0365,1-2691/2691,===============,0/0,100.00,100.00,vfdb,YP_094409,(lpg0365) Dot/Icm type IV secretion system effector [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,409556,410155,+,lpg0375,1-600/600,===============,0/0,100.00,100.00,vfdb,YP_094419,(lpg0375) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,410195,414484,-,sdhA,1-4290/4290,===============,0/0,100.00,100.00,vfdb,YP_094420,(sdhA) Dot/Icm type IV secretion system effector SdhA [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,427368,428426,-,vipA,1-1059/1059,===============,0/0,100.00,100.00,vfdb,YP_094434,(vipA) Dot/Icm type IV secretion system effector VipA actin nucleator [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,435628,436302,-,legA7,1-675/675,===============,0/0,100.00,100.00,vfdb,YP_094445,(legA7) Dot/Icm type IV secretion system effector LegA7 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,436736,438439,+,ankY/legA9,1-1704/1704,===============,0/0,100.00,100.00,vfdb,YP_094446,(ankY/legA9) Dot/Icm type IV secretion system effector LegA9/AnkY ankyrin repeat-containing protein targeting the LCV for autophagy uptake [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,438619,440163,+,ankG/ankZ/legA7,1-1545/1545,===============,0/0,100.00,100.00,vfdb,YP_094447,(ankG/ankZ/legA7) Dot/Icm type IV secretion system effector AnkG/AnkZ/LegA7 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,441893,442483,+,lpg0405,1-591/591,===============,0/0,100.00,100.00,vfdb,YP_094449,(lpg0405) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,457842,459191,-,legY,1-1350/1350,===============,0/0,100.00,100.00,vfdb,YP_094466,(legY) Dot/Icm type IV secretion system effector LegY [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,469154,469963,-,ankJ/legA11,1-810/810,===============,0/0,100.00,100.00,vfdb,YP_094480,(ankJ/legA11) Dot/Icm type IV secretion system effector AnkJ/LegA11 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,470226,472226,+,ceg14/sidL,1-2001/2001,===============,0/0,100.00,100.00,vfdb,YP_094481,(ceg14/sidL) Dot/Icm type IV secretion system effector Ceg14/SidL [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,472905,473954,-,ceg15,1-1050/1050,===============,0/0,100.00,100.00,vfdb,YP_094483,(ceg15) Dot/Icm type IV secretion system effector Ceg15 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,474429,474689,+,icmT,1-261/261,===============,0/0,100.00,100.00,vfdb,YP_094485,(icmT) Dot/Icm type IV secretion system protein IcmT [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,474690,475034,+,icmS,1-345/345,===============,0/0,100.00,100.00,vfdb,YP_094486,(icmS) Dot/Icm type IV secretion system chaperone IcmS [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,475134,475496,+,icmR,1-363/363,===============,0/0,100.00,100.00,vfdb,YP_094487,(icmR) Dot/Icm type IV secretion system protein IcmR [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,475563,476162,+,icmQ,1-600/600,===============,0/0,100.00,100.00,vfdb,YP_094488,(icmQ) Dot/Icm type IV secretion system protein IcmQ plays a critical role in the translocase and associates with IcmR [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,476337,477479,+,icmP/dotM,1-1143/1143,===============,0/0,100.00,100.00,vfdb,YP_094489,(icmP/dotM) Dot/Icm type IV secretion system protein IcmP/DotM [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,477476,479827,+,icmO/dotL,1-2352/2352,===============,0/0,100.00,100.00,vfdb,YP_094490,(icmO/dotL) Dot/Icm type IV secretion system coupling protein IcmO/DotL [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,480231,480800,+,icmN/dotK,1-570/570,===============,0/0,100.00,100.00,vfdb,YP_094491,(icmN/dotK) Dot/Icm type IV secretion system protein IcmN/DotK [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,480812,481096,+,icmM/dotJ,1-285/285,===============,0/0,100.00,100.00,vfdb,YP_094492,(icmM/dotJ) Dot/Icm type IV secretion system inner membrane complex IcmM/DotJ [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,481112,481750,+,icmL/dotI,1-639/639,===============,0/0,100.00,100.00,vfdb,YP_094493,(icmL/dotI) Dot/Icm type IV secretion system inner membrane complex IcmL/DotI [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,481750,482835,+,icmK/dotH,1-1086/1086,===============,0/0,100.00,100.00,vfdb,YP_094494,(icmK/dotH) Dot/Icm type IV secretion system outer membrane subcomplex protein IcmK/DotH [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,482840,485986,+,icmE/dotG,1-3147/3147,===============,0/0,100.00,100.00,vfdb,YP_094495,(icmE/dotG) Dot/Icm type IV secretion system central channel protein IcmE/DotG [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,486001,486810,+,icmG/dotF,1-810/810,===============,0/0,100.00,100.00,vfdb,YP_094496,(icmG/dotF) Dot/Icm type IV secretion system core complex protein IcmG/DotF [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,486818,487402,+,icmC/dotE,1-585/585,===============,0/0,100.00,100.00,vfdb,YP_094497,(icmC/dotE) Dot/Icm type IV secretion system protein IcmC/DotE [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,487545,487826,+,icmD/dotP,1-282/282,===============,0/0,100.00,100.00,vfdb,YP_094498,(icmD/dotP) Dot/Icm type IV secretion system protein IcmD/DotP [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,488006,488650,+,icmJ/dotN,1-645/645,===============,0/0,100.00,100.00,vfdb,YP_094499,(icmJ/dotN) Dot/Icm type IV secretion system protein IcmJ/DotN [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,488686,491715,+,icmB/dotO,1-3030/3030,===============,0/0,100.00,100.00,vfdb,YP_094500,(icmB/dotO) Dot/Icm type IV secretion system protein IcmB/DotO [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,493120,496041,-,icmF,1-2922/2922,===============,0/0,100.00,100.00,vfdb,YP_094502,(icmF) Dot/Icm type IV secretion system protein IcmF [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,496041,496826,-,icmH/dotU,1-786/786,===============,0/0,100.00,100.00,vfdb,YP_094503,(icmH/dotU) Dot/Icm type IV secretion system protein IcmH/DotU [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,510305,510847,+,dotV,1-543/543,===============,0/0,100.00,100.00,vfdb,YP_094516,(dotV) Dot/Icm type IV secretion system protein DotV (IcmC-like) [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,517448,518935,+,ankC/legA12,1-1488/1488,===============,0/0,100.00,100.00,vfdb,YP_094527,(ankC/legA12) Dot/Icm type IV secretion system effector AnkC/LegA12 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,552080,553012,+,legD2,1-933/933,===============,0/0,100.00,100.00,vfdb,YP_094559,(legD2) Dot/Icm type IV secretion system effector LegD2 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,554989,555837,-,lpg0518,1-849/849,===============,0/0,100.00,100.00,vfdb,YP_094562,(lpg0518) Dot/Icm type IV secretion system effector  [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,556346,558559,-,ceg17,1-2214/2214,===============,0/0,100.00,100.00,vfdb,YP_094563,(ceg17) Dot/Icm type IV secretion system effector Ceg17 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,561927,562553,+,lvgA,1-627/627,===============,0/0,100.00,100.00,vfdb,YP_094568,(lvgA) Dot/Icm type IV secretion system effector LvgA virulence protein [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,577259,578542,+,phtA,1-1284/1284,===============,0/0,100.00,100.00,vfdb,YP_094583,(phtA) major facilitator family transporter phagosomal transporter [Pht (VF0337)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,645031,646122,+,omp28,1-1092/1092,===============,0/0,100.00,98.72,vfdb,YP_094653,(omp28) major outer membrane protein [MOMP (VF0161)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,648191,649615,-,sidA,1-1425/1425,===============,0/0,100.00,95.37,vfdb,YP_094657,(sidA) Dot/Icm type IV secretion system effector SidA [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,656584,657033,-,pilE3,1-450/450,===============,0/0,100.00,96.44,vfdb,YP_094663,(pilE3) type IV pilus pilin [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,657045,660563,-,pilY1,1-3519/3519,===============,0/0,100.00,90.00,vfdb,YP_094664,(pilY1) type IV pilus biogenesis PilY1-related protein [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,660567,661079,-,pilX,1-513/513,===============,0/0,100.00,95.71,vfdb,YP_094665,(pilX) type IV pilus assembly protein PilX [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,661076,662143,-,pilW,1-1068/1068,===============,0/0,100.00,97.57,vfdb,YP_094666,(pilW) type IV fimbrial biogenesis protein PilW [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,662140,662679,-,pilV,1-540/540,===============,0/0,100.00,99.07,vfdb,YP_094667,(pilV) type IV pilus biogenesis protein PilV [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,662692,663399,-,fimT,1-708/708,===============,0/0,100.00,96.61,vfdb,YP_094668,(fimT) type IV pilus biogenesis protein FimT [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,664658,666007,-,lpg0634,1-1350/1350,===============,0/0,100.00,98.89,vfdb,YP_094670,(lpg0634) Dot/Icm type IV secretion system effector  [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,674653,676227,+,wipB,1-1575/1575,===============,0/0,100.00,94.41,vfdb,YP_094678,(wipB) Dot/Icm type IV secretion system effector WipB [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,682997,685036,+,rtxA,1-2046/2046,========/======,1/6,99.71,95.99,vfdb,YP_094681,(rtxA) structural toxin protein RtxA [RtxA (VF0259)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,729703,731355,+,htpB,1-1653/1653,===============,0/0,100.00,98.85,vfdb,YP_094724,(htpB) Hsp60 60K heat shock protein HtpB [Hsp60 (VF0159)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,739902,744185,+,ligA,1-4281/4281,========/======,1/3,100.00,97.25,vfdb,YP_094729,(ligA) LigA interaptin [LigA (VF0165)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,746415,749264,+,ankN/ankX/legA8,1-2850/2850,===============,0/0,100.00,98.60,vfdb,YP_094731,(ankN/ankX/legA8) Dot/Icm Type IV secretion system effector AnkX ankyrin repeat-containing protein phosphoryl transferase [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,749271,750983,-,lem3,1-1713/1713,===============,0/0,100.00,97.43,vfdb,YP_094732,(lem3) Dot/Icm type IV secretion system effector Lem3 Dephosphoryl-cholinase relieving the AnkX-mediated modification on Rab1 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,772552,773565,+,lpg0716,1-1014/1014,===============,0/0,100.00,99.21,vfdb,YP_094752,(lpg0716) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,790984,792432,+,ravH,1-1449/1449,===============,0/0,100.00,97.45,vfdb,YP_094769,(ravH) Dot/Icm type IV secretion system effector RavH [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,807477,808985,-,iraB,1-1509/1509,===============,0/0,100.00,99.20,vfdb,YP_094782,(iraB) Di/tripeptide permease [IraAB (VF0293)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,809024,809842,-,iraA,1-819/819,===============,0/0,100.00,98.78,vfdb,YP_094783,(iraA) Small-molecule methyltransferase IraA [Iron acquisition/assimilation locus (CVF361)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,879692,881518,+,legS2,1-1827/1827,===============,0/0,100.00,100.00,vfdb,YP_096188,(legS2) Dot/Icm type IV secretion system effector LegS2 targeting mitochondria [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,935892,937306,+,fleQ,1-1415/1416,===============,0/0,99.93,98.66,vfdb,YP_094888,(fleQ) transcriptional regulator FleQ [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,938773,939513,+,ccmA,1-741/741,===============,0/0,100.00,98.92,vfdb,YP_094891,(ccmA) ABC transporter involved in cytochrome c biogenesis ATPase component CcmA [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,939510,940190,+,ccmB,1-681/681,===============,0/0,100.00,97.94,vfdb,YP_094892,(ccmB) ABC transporter involved in cytochrome c biogenesis CcmB subunit [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,940379,941170,+,ccmC,1-792/792,===============,0/0,100.00,97.98,vfdb,YP_094893,(ccmC) cytochrome c-type biogenesis protein CcmC putative heme lyase for CcmE [CcmC (VF0292)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,941181,941312,+,ccmD,1-132/132,===============,0/0,100.00,99.24,vfdb,YP_094894,(ccmD) cytochrome c-type biogenesis protein CcmD interacts with CcmCE [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,941318,941749,+,ccmE,1-432/432,===============,0/0,100.00,99.54,vfdb,YP_094895,(ccmE) cytochrome c-type biogenesis protein CcmE heme chaperone [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,941746,943698,+,ccmF,1-1953/1953,===============,0/0,100.00,98.92,vfdb,YP_094896,(ccmF) cytochrome c heme lyase subunit CcmF [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,976993,977502,+,lspC,1-510/510,===============,0/0,100.00,99.61,vfdb,YP_094929,(lspC) general secretion pathway protein C [lsp (SS211)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,979196,979927,-,ceg18,1-732/732,===============,0/0,100.00,97.81,vfdb,YP_094932,(ceg18) Dot/Icm type IV secretion system effector Ceg18 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Thunder_Bay.fasta,NC_021350.1,988019,988516,-,flgN,1-498/498,===============,0/0,100.00,98.80,vfdb,YP_094940,(flgN) flagella synthesis protein FlgN/type III secretory pathway chaperone [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
