#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
NY24.fasta,NZ_CP021260.1,269774,270339,-,legU1,1-562/567,========/======,3/10,98.59,87.00,vfdb,YP_094225,(legU1) Dot/Icm type IV secretion system effector LegU1 U-box E3 ubiquitin ligase [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,272104,272829,+,lpg0172,1-726/726,===============,0/0,100.00,94.63,vfdb,YP_094226,(lpg0172) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,282887,283801,+,lpg0181,1-912/912,========/======,1/3,100.00,91.58,vfdb,YP_094235,(lpg0181) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,293685,294636,+,ceg5,1-952/954,===============,0/0,99.79,93.59,vfdb,YP_094245,(ceg5) Dot/Icm type IV secretion system effector Ceg5 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,296047,298296,-,katA,1-2250/2250,===============,0/0,100.00,96.76,vfdb,YP_094248,(katA) catalase/(hydro)peroxidase [KatAB (VF0168)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,298429,299430,-,ravE,3-1004/1005,===============,0/0,99.70,97.01,vfdb,YP_094249,(ravE) Dot/Icm type IV secretion system effector RavE [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,299646,300917,-,ravF,4-1275/1275,===============,0/0,99.76,93.63,vfdb,YP_094250,(ravF) Dot/Icm type IV secretion system effector RavF [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,310177,310798,+,ravG,1-622/624,===============,0/0,99.68,95.02,vfdb,YP_094264,(ravG) Dot/Icm type IV secretion system effector RavG [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,330512,335059,+,sidE/laiD,1-4545/4545,========/======,1/3,100.00,94.83,vfdb,YP_094288,(sidE/laiD) Dot/Icm type IV secretion system effector SidE [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,345800,346901,-,ceg7,1-1102/1107,===============,0/0,99.55,89.20,vfdb,YP_094281,(ceg7) Dot/Icm type IV secretion system effector Ceg7 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,354285,355052,+,ceg8,13-780/780,===============,0/0,98.46,86.07,vfdb,YP_094294,(ceg8) Dot/Icm type IV secretion system effector Ceg9 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,364354,365049,+,ceg9,1-726/726,========/======,1/30,95.87,85.81,vfdb,YP_094300,(ceg9) Dot/Icm Type IV secretion system effector Ceg9 manipulating host cell vesicle trafficking factors [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,374858,375848,+,lpg0257,1-991/993,===============,0/0,99.80,93.04,vfdb,YP_094311,(lpg0257) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,379958,380356,+,lpg0260,1-399/399,===============,0/0,100.00,92.23,vfdb,YP_094314,(lpg0260) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,406688,410038,+,sdbA,1-3351/3351,===============,0/0,100.00,93.61,vfdb,YP_094329,(sdbA) Dot/Icm type IV secretion system effector SdbA [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,410202,411694,+,legG2,8-1500/1500,===============,0/0,99.53,91.96,vfdb,YP_094330,(legG2) Dot/Icm type IV secretion system effector LegG2 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,423479,424603,-,ceg10,1-1125/1125,===============,0/0,100.00,93.87,vfdb,YP_094338,(ceg10) Dot/Icm type IV secretion system effector Ceg10 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,424839,425522,+,lem2,1-684/684,===============,0/0,100.00,94.30,vfdb,YP_094339,(lem2) Dot/Icm type IV secretion system effector Lem2 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,436164,436856,+,lpg0294,1-693/693,===============,0/0,100.00,91.78,vfdb,YP_094348,(lpg0294) Dot/Icm type IV secretion system effector [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,489470,489775,-,lpg0364,1-306/306,===============,0/0,100.00,87.25,vfdb,YP_094408,(lpg0364) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,490083,492773,-,lpg0365,1-2691/2691,========/======,2/2,99.96,91.01,vfdb,YP_094409,(lpg0365) Dot/Icm type IV secretion system effector [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,499160,499759,+,lpg0375,1-600/600,===============,0/0,100.00,95.33,vfdb,YP_094419,(lpg0375) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,499801,504096,-,sdhA,1-4290/4290,========/======,1/6,100.00,92.92,vfdb,YP_094420,(sdhA) Dot/Icm type IV secretion system effector SdhA [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,520154,521201,-,vipA,11-1059/1059,========/======,1/1,98.96,91.04,vfdb,YP_094434,(vipA) Dot/Icm type IV secretion system effector VipA actin nucleator [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,528607,529279,-,legA7,3-675/675,===============,0/0,99.70,91.38,vfdb,YP_094445,(legA7) Dot/Icm type IV secretion system effector LegA7 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,529505,531049,+,ankG/ankZ/legA7,1-1545/1545,===============,0/0,100.00,93.20,vfdb,YP_094447,(ankG/ankZ/legA7) Dot/Icm type IV secretion system effector AnkG/AnkZ/LegA7 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,532722,533311,+,lpg0405,1-591/591,========/======,1/1,99.83,95.43,vfdb,YP_094449,(lpg0405) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,548786,550135,-,legY,1-1350/1350,===============,0/0,100.00,95.70,vfdb,YP_094466,(legY) Dot/Icm type IV secretion system effector LegY [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,560038,560847,-,ankJ/legA11,1-810/810,===============,0/0,100.00,87.90,vfdb,YP_094480,(ankJ/legA11) Dot/Icm type IV secretion system effector AnkJ/LegA11 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,561108,563107,+,ceg14/sidL,1-2000/2001,===============,0/0,99.95,88.65,vfdb,YP_094481,(ceg14/sidL) Dot/Icm type IV secretion system effector Ceg14/SidL [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,564772,565807,-,ceg15,15-1050/1050,========/======,2/2,98.57,91.61,vfdb,YP_094483,(ceg15) Dot/Icm type IV secretion system effector Ceg15 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,566299,566559,+,icmT,1-261/261,===============,0/0,100.00,96.17,vfdb,YP_094485,(icmT) Dot/Icm type IV secretion system protein IcmT [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,566560,566904,+,icmS,1-345/345,===============,0/0,100.00,95.36,vfdb,YP_094486,(icmS) Dot/Icm type IV secretion system chaperone IcmS [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,567004,567366,+,icmR,1-363/363,===============,0/0,100.00,92.84,vfdb,YP_094487,(icmR) Dot/Icm type IV secretion system protein IcmR [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,567432,568031,+,icmQ,1-600/600,===============,0/0,100.00,93.33,vfdb,YP_094488,(icmQ) Dot/Icm type IV secretion system protein IcmQ plays a critical role in the translocase and associates with IcmR [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,568205,569347,+,icmP/dotM,1-1143/1143,===============,0/0,100.00,94.40,vfdb,YP_094489,(icmP/dotM) Dot/Icm type IV secretion system protein IcmP/DotM [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,569344,571695,+,icmO/dotL,1-2352/2352,===============,0/0,100.00,94.22,vfdb,YP_094490,(icmO/dotL) Dot/Icm type IV secretion system coupling protein IcmO/DotL [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,572091,572660,+,icmN/dotK,1-570/570,===============,0/0,100.00,95.09,vfdb,YP_094491,(icmN/dotK) Dot/Icm type IV secretion system protein IcmN/DotK [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,572672,572956,+,icmM/dotJ,1-285/285,===============,0/0,100.00,96.49,vfdb,YP_094492,(icmM/dotJ) Dot/Icm type IV secretion system inner membrane complex IcmM/DotJ [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,572971,573609,+,icmL/dotI,1-639/639,===============,0/0,100.00,93.27,vfdb,YP_094493,(icmL/dotI) Dot/Icm type IV secretion system inner membrane complex IcmL/DotI [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,573609,574694,+,icmK/dotH,1-1086/1086,===============,0/0,100.00,92.63,vfdb,YP_094494,(icmK/dotH) Dot/Icm type IV secretion system outer membrane subcomplex protein IcmK/DotH [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,574699,577839,+,icmE/dotG,1-3147/3147,========/======,1/6,99.81,91.45,vfdb,YP_094495,(icmE/dotG) Dot/Icm type IV secretion system central channel protein IcmE/DotG [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,577854,578660,+,icmG/dotF,1-810/810,========/======,1/3,99.63,91.36,vfdb,YP_094496,(icmG/dotF) Dot/Icm type IV secretion system core complex protein IcmG/DotF [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,578668,579252,+,icmC/dotE,1-585/585,===============,0/0,100.00,94.02,vfdb,YP_094497,(icmC/dotE) Dot/Icm type IV secretion system protein IcmC/DotE [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,579394,579675,+,icmD/dotP,1-282/282,===============,0/0,100.00,92.55,vfdb,YP_094498,(icmD/dotP) Dot/Icm type IV secretion system protein IcmD/DotP [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,579857,580502,+,icmJ/dotN,1-645/645,========/======,1/1,100.00,94.43,vfdb,YP_094499,(icmJ/dotN) Dot/Icm type IV secretion system protein IcmJ/DotN [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,580538,583567,+,icmB/dotO,1-3030/3030,===============,0/0,100.00,92.97,vfdb,YP_094500,(icmB/dotO) Dot/Icm type IV secretion system protein IcmB/DotO [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,584973,587894,-,icmF,1-2922/2922,===============,0/0,100.00,92.03,vfdb,YP_094502,(icmF) Dot/Icm type IV secretion system protein IcmF [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,587894,588679,-,icmH/dotU,1-786/786,===============,0/0,100.00,94.15,vfdb,YP_094503,(icmH/dotU) Dot/Icm type IV secretion system protein IcmH/DotU [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,606695,607237,+,dotV,1-543/543,===============,0/0,100.00,93.00,vfdb,YP_094516,(dotV) Dot/Icm type IV secretion system protein DotV (IcmC-like) [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,613710,615197,+,ankC/legA12,1-1488/1488,===============,0/0,100.00,94.09,vfdb,YP_094527,(ankC/legA12) Dot/Icm type IV secretion system effector AnkC/LegA12 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,648253,649101,-,lpg0518,1-849/849,===============,0/0,100.00,93.17,vfdb,YP_094562,(lpg0518) Dot/Icm type IV secretion system effector  [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,653085,653711,+,lvgA,1-627/627,===============,0/0,100.00,95.85,vfdb,YP_094568,(lvgA) Dot/Icm type IV secretion system effector LvgA virulence protein [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,668392,669675,+,phtA,1-1284/1284,===============,0/0,100.00,92.52,vfdb,YP_094583,(phtA) major facilitator family transporter phagosomal transporter [Pht (VF0337)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,740926,742017,+,omp28,1-1092/1092,===============,0/0,100.00,93.13,vfdb,YP_094653,(omp28) major outer membrane protein [MOMP (VF0161)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,744613,746037,-,sidA,1-1425/1425,===============,0/0,100.00,89.61,vfdb,YP_094657,(sidA) Dot/Icm type IV secretion system effector SidA [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,752989,753438,-,pilE3,1-450/450,===============,0/0,100.00,92.00,vfdb,YP_094663,(pilE3) type IV pilus pilin [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,753450,756968,-,pilY1,1-3519/3519,===============,0/0,100.00,89.94,vfdb,YP_094664,(pilY1) type IV pilus biogenesis PilY1-related protein [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,756972,757484,-,pilX,1-513/513,===============,0/0,100.00,90.25,vfdb,YP_094665,(pilX) type IV pilus assembly protein PilX [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,757481,758548,-,pilW,1-1068/1068,===============,0/0,100.00,92.23,vfdb,YP_094666,(pilW) type IV fimbrial biogenesis protein PilW [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,758545,759084,-,pilV,1-540/540,===============,0/0,100.00,90.00,vfdb,YP_094667,(pilV) type IV pilus biogenesis protein PilV [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,759098,759804,-,fimT,1-707/708,===============,0/0,99.86,86.99,vfdb,YP_094668,(fimT) type IV pilus biogenesis protein FimT [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,761049,762397,-,lpg0634,1-1349/1350,===============,0/0,99.93,93.33,vfdb,YP_094670,(lpg0634) Dot/Icm type IV secretion system effector  [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,772541,774114,+,wipB,1-1574/1575,===============,0/0,99.94,91.80,vfdb,YP_094678,(wipB) Dot/Icm type IV secretion system effector WipB [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,790626,792655,+,rtxA,20-2046/2046,========/======,1/3,99.07,91.63,vfdb,YP_094681,(rtxA) structural toxin protein RtxA [RtxA (VF0259)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,842199,843851,+,htpB,1-1653/1653,===============,0/0,100.00,96.37,vfdb,YP_094724,(htpB) Hsp60 60K heat shock protein HtpB [Hsp60 (VF0159)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,851994,856280,+,ligA,1-4281/4281,========/======,2/6,100.00,90.37,vfdb,YP_094729,(ligA) LigA interaptin [LigA (VF0165)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,858515,861364,+,ankN/ankX/legA8,1-2850/2850,===============,0/0,100.00,90.35,vfdb,YP_094731,(ankN/ankX/legA8) Dot/Icm Type IV secretion system effector AnkX ankyrin repeat-containing protein phosphoryl transferase [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,861371,863087,-,lem3,1-1713/1713,========/======,1/4,100.00,89.87,vfdb,YP_094732,(lem3) Dot/Icm type IV secretion system effector Lem3 Dephosphoryl-cholinase relieving the AnkX-mediated modification on Rab1 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,884658,885671,+,lpg0716,1-1014/1014,===============,0/0,100.00,94.38,vfdb,YP_094752,(lpg0716) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,903090,904271,+,ravH,1-1182/1449,=============..,0/0,81.57,94.08,vfdb,YP_094769,(ravH) Dot/Icm type IV secretion system effector RavH [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,920044,921552,-,iraB,1-1509/1509,===============,0/0,100.00,93.44,vfdb,YP_094782,(iraB) Di/tripeptide permease [IraAB (VF0293)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,921591,922409,-,iraA,1-819/819,===============,0/0,100.00,93.28,vfdb,YP_094783,(iraA) Small-molecule methyltransferase IraA [Iron acquisition/assimilation locus (CVF361)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,964155,964862,+,mip,1-708/708,===============,0/0,100.00,95.62,vfdb,YP_094827,(mip) macrophage infectivity potentiator Mip [Mip (VF0153)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,1026491,1027905,+,fleQ,1-1415/1416,===============,0/0,99.93,91.66,vfdb,YP_094888,(fleQ) transcriptional regulator FleQ [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,1029361,1030101,+,ccmA,1-741/741,===============,0/0,100.00,95.82,vfdb,YP_094891,(ccmA) ABC transporter involved in cytochrome c biogenesis ATPase component CcmA [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,1030098,1030777,+,ccmB,1-680/681,===============,0/0,99.85,93.23,vfdb,YP_094892,(ccmB) ABC transporter involved in cytochrome c biogenesis CcmB subunit [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,1030823,1031614,+,ccmC,1-792/792,===============,0/0,100.00,95.45,vfdb,YP_094893,(ccmC) cytochrome c-type biogenesis protein CcmC putative heme lyase for CcmE [CcmC (VF0292)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,1031625,1031756,+,ccmD,1-132/132,===============,0/0,100.00,96.21,vfdb,YP_094894,(ccmD) cytochrome c-type biogenesis protein CcmD interacts with CcmCE [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,1031762,1032193,+,ccmE,1-432/432,===============,0/0,100.00,94.91,vfdb,YP_094895,(ccmE) cytochrome c-type biogenesis protein CcmE heme chaperone [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,1032190,1034142,+,ccmF,1-1953/1953,===============,0/0,100.00,94.37,vfdb,YP_094896,(ccmF) cytochrome c heme lyase subunit CcmF [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,1068791,1069300,+,lspC,1-510/510,===============,0/0,100.00,94.90,vfdb,YP_094929,(lspC) general secretion pathway protein C [lsp (SS211)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,1071304,1072035,-,ceg18,1-732/732,===============,0/0,100.00,90.30,vfdb,YP_094932,(ceg18) Dot/Icm type IV secretion system effector Ceg18 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,1080030,1080527,-,flgN,1-498/498,===============,0/0,100.00,92.37,vfdb,YP_094940,(flgN) flagella synthesis protein FlgN/type III secretory pathway chaperone [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,1080544,1080864,-,flgM,1-321/321,===============,0/0,100.00,92.21,vfdb,YP_094941,(flgM) negative regulator of flagellin synthesis [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,1080959,1081660,-,flgA,1-702/702,===============,0/0,100.00,95.01,vfdb,YP_094942,(flgA) flagellar basal body P-ring biosynthesis protein FlgA [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,1098989,1099996,-,ravI,1-1011/1011,========/======,1/3,99.70,96.04,vfdb,YP_094960,(ravI) Dot/Icm type IV secretion system effector RavI [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,1100415,1101479,+,pilM,1-1065/1065,===============,0/0,100.00,91.36,vfdb,YP_094961,(pilM) type IV pilus inner membrane platform protein PilM [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
NY24.fasta,NZ_CP021260.1,1101483,1102031,+,pilN,1-549/549,===============,0/0,100.00,91.62,vfdb,YP_094962,(pilN) type IV pilus inner membrane platform protein PilN [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
