#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
Paris.fasta,NC_006368.1,282282,283554,-,ravF,3-1275/1275,===============,0/0,99.84,88.53,vfdb,YP_094250,(ravF) Dot/Icm type IV secretion system effector RavF [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,303712,304335,+,ravG,1-624/624,===============,0/0,100.00,97.11,vfdb,YP_094264,(ravG) Dot/Icm type IV secretion system effector RavG [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,320813,321919,+,ceg7,1-1107/1107,===============,0/0,100.00,92.86,vfdb,YP_094281,(ceg7) Dot/Icm type IV secretion system effector Ceg7 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,340555,345102,-,sidE/laiD,1-4545/4545,========/======,1/3,100.00,94.53,vfdb,YP_094288,(sidE/laiD) Dot/Icm type IV secretion system effector SidE [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,351990,352765,+,ceg8,9-780/780,========/======,4/8,98.72,80.59,vfdb,YP_094294,(ceg8) Dot/Icm type IV secretion system effector Ceg9 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,361030,361755,+,ceg9,1-726/726,===============,0/0,100.00,97.80,vfdb,YP_094300,(ceg9) Dot/Icm Type IV secretion system effector Ceg9 manipulating host cell vesicle trafficking factors [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,371435,372427,+,lpg0257,1-993/993,===============,0/0,100.00,97.48,vfdb,YP_094311,(lpg0257) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,377546,377944,+,lpg0260,1-399/399,===============,0/0,100.00,93.48,vfdb,YP_094314,(lpg0260) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,393998,397348,+,sdbA,1-3351/3351,===============,0/0,100.00,96.93,vfdb,YP_094329,(sdbA) Dot/Icm type IV secretion system effector SdbA [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,397482,398980,+,legG2,1-1499/1500,===============,0/0,99.93,96.00,vfdb,YP_094330,(legG2) Dot/Icm type IV secretion system effector LegG2 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,410611,411735,-,ceg10,1-1125/1125,===============,0/0,100.00,97.42,vfdb,YP_094338,(ceg10) Dot/Icm type IV secretion system effector Ceg10 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,411973,412655,+,lem2,2-684/684,===============,0/0,99.85,96.92,vfdb,YP_094339,(lem2) Dot/Icm type IV secretion system effector Lem2 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,424006,424698,+,lpg0294,1-693/693,===============,0/0,100.00,96.97,vfdb,YP_094348,(lpg0294) Dot/Icm type IV secretion system effector [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,477223,477528,-,lpg0364,1-306/306,===============,0/0,100.00,98.69,vfdb,YP_094408,(lpg0364) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,477704,480394,-,lpg0365,1-2691/2691,===============,0/0,100.00,98.14,vfdb,YP_094409,(lpg0365) Dot/Icm type IV secretion system effector [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,487212,487811,+,lpg0375,1-600/600,===============,0/0,100.00,97.67,vfdb,YP_094419,(lpg0375) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,487851,492140,-,sdhA,1-4290/4290,===============,0/0,100.00,98.67,vfdb,YP_094420,(sdhA) Dot/Icm type IV secretion system effector SdhA [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,505023,506081,-,vipA,1-1059/1059,===============,0/0,100.00,98.21,vfdb,YP_094434,(vipA) Dot/Icm type IV secretion system effector VipA actin nucleator [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,513290,513964,-,legA7,1-675/675,========/======,2/4,99.70,95.42,vfdb,YP_094445,(legA7) Dot/Icm type IV secretion system effector LegA7 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,514190,515734,+,ankG/ankZ/legA7,1-1545/1545,===============,0/0,100.00,96.70,vfdb,YP_094447,(ankG/ankZ/legA7) Dot/Icm type IV secretion system effector AnkG/AnkZ/LegA7 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,517464,518054,+,lpg0405,1-591/591,===============,0/0,100.00,96.62,vfdb,YP_094449,(lpg0405) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,533416,534765,-,legY,1-1350/1350,===============,0/0,100.00,98.37,vfdb,YP_094466,(legY) Dot/Icm type IV secretion system effector LegY [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,544586,545395,-,ankJ/legA11,1-810/810,===============,0/0,100.00,92.72,vfdb,YP_094480,(ankJ/legA11) Dot/Icm type IV secretion system effector AnkJ/LegA11 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,545657,547657,+,ceg14/sidL,1-2001/2001,===============,0/0,100.00,94.50,vfdb,YP_094481,(ceg14/sidL) Dot/Icm type IV secretion system effector Ceg14/SidL [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,548479,549529,-,ceg15,1-1050/1050,========/======,1/1,100.00,96.86,vfdb,YP_094483,(ceg15) Dot/Icm type IV secretion system effector Ceg15 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,550004,550264,+,icmT,1-261/261,===============,0/0,100.00,99.23,vfdb,YP_094485,(icmT) Dot/Icm type IV secretion system protein IcmT [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,550265,550609,+,icmS,1-345/345,===============,0/0,100.00,98.55,vfdb,YP_094486,(icmS) Dot/Icm type IV secretion system chaperone IcmS [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,550709,551071,+,icmR,1-363/363,===============,0/0,100.00,96.97,vfdb,YP_094487,(icmR) Dot/Icm type IV secretion system protein IcmR [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,551138,551737,+,icmQ,1-600/600,===============,0/0,100.00,97.83,vfdb,YP_094488,(icmQ) Dot/Icm type IV secretion system protein IcmQ plays a critical role in the translocase and associates with IcmR [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,551912,553054,+,icmP/dotM,1-1143/1143,===============,0/0,100.00,98.78,vfdb,YP_094489,(icmP/dotM) Dot/Icm type IV secretion system protein IcmP/DotM [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,553051,555402,+,icmO/dotL,1-2352/2352,===============,0/0,100.00,98.43,vfdb,YP_094490,(icmO/dotL) Dot/Icm type IV secretion system coupling protein IcmO/DotL [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,555806,556375,+,icmN/dotK,1-570/570,===============,0/0,100.00,99.30,vfdb,YP_094491,(icmN/dotK) Dot/Icm type IV secretion system protein IcmN/DotK [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,556387,556671,+,icmM/dotJ,1-285/285,===============,0/0,100.00,97.89,vfdb,YP_094492,(icmM/dotJ) Dot/Icm type IV secretion system inner membrane complex IcmM/DotJ [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,556687,557325,+,icmL/dotI,1-639/639,===============,0/0,100.00,99.84,vfdb,YP_094493,(icmL/dotI) Dot/Icm type IV secretion system inner membrane complex IcmL/DotI [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,557325,558410,+,icmK/dotH,1-1086/1086,===============,0/0,100.00,94.84,vfdb,YP_094494,(icmK/dotH) Dot/Icm type IV secretion system outer membrane subcomplex protein IcmK/DotH [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,558415,561561,+,icmE/dotG,1-3147/3147,===============,0/0,100.00,93.71,vfdb,YP_094495,(icmE/dotG) Dot/Icm type IV secretion system central channel protein IcmE/DotG [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,561576,562385,+,icmG/dotF,1-810/810,===============,0/0,100.00,98.39,vfdb,YP_094496,(icmG/dotF) Dot/Icm type IV secretion system core complex protein IcmG/DotF [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,562393,562977,+,icmC/dotE,1-585/585,===============,0/0,100.00,99.66,vfdb,YP_094497,(icmC/dotE) Dot/Icm type IV secretion system protein IcmC/DotE [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,563120,563401,+,icmD/dotP,1-282/282,===============,0/0,100.00,98.58,vfdb,YP_094498,(icmD/dotP) Dot/Icm type IV secretion system protein IcmD/DotP [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,563581,564225,+,icmJ/dotN,1-645/645,===============,0/0,100.00,98.92,vfdb,YP_094499,(icmJ/dotN) Dot/Icm type IV secretion system protein IcmJ/DotN [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,564261,567290,+,icmB/dotO,1-3030/3030,===============,0/0,100.00,98.09,vfdb,YP_094500,(icmB/dotO) Dot/Icm type IV secretion system protein IcmB/DotO [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,568647,571568,-,icmF,1-2922/2922,===============,0/0,100.00,98.22,vfdb,YP_094502,(icmF) Dot/Icm type IV secretion system protein IcmF [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,571568,572353,-,icmH/dotU,1-786/786,===============,0/0,100.00,99.36,vfdb,YP_094503,(icmH/dotU) Dot/Icm type IV secretion system protein IcmH/DotU [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,585833,586375,+,dotV,1-543/543,===============,0/0,100.00,99.63,vfdb,YP_094516,(dotV) Dot/Icm type IV secretion system protein DotV (IcmC-like) [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,592961,594448,+,ankC/legA12,1-1488/1488,===============,0/0,100.00,97.92,vfdb,YP_094527,(ankC/legA12) Dot/Icm type IV secretion system effector AnkC/LegA12 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,625653,626585,+,legD2,1-933/933,===============,0/0,100.00,98.61,vfdb,YP_094559,(legD2) Dot/Icm type IV secretion system effector LegD2 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,628692,629540,-,lpg0518,1-849/849,===============,0/0,100.00,97.88,vfdb,YP_094562,(lpg0518) Dot/Icm type IV secretion system effector  [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,634498,635124,+,lvgA,1-627/627,===============,0/0,100.00,95.85,vfdb,YP_094568,(lvgA) Dot/Icm type IV secretion system effector LvgA virulence protein [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,649834,651117,+,phtA,1-1284/1284,===============,0/0,100.00,98.29,vfdb,YP_094583,(phtA) major facilitator family transporter phagosomal transporter [Pht (VF0337)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,720181,721272,+,omp28,1-1092/1092,===============,0/0,100.00,99.45,vfdb,YP_094653,(omp28) major outer membrane protein [MOMP (VF0161)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,723866,725290,-,sidA,1-1425/1425,===============,0/0,100.00,100.00,vfdb,YP_094657,(sidA) Dot/Icm type IV secretion system effector SidA [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,732230,732679,-,pilE3,1-450/450,===============,0/0,100.00,100.00,vfdb,YP_094663,(pilE3) type IV pilus pilin [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,732691,736209,-,pilY1,1-3519/3519,===============,0/0,100.00,100.00,vfdb,YP_094664,(pilY1) type IV pilus biogenesis PilY1-related protein [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,736213,736725,-,pilX,1-513/513,===============,0/0,100.00,100.00,vfdb,YP_094665,(pilX) type IV pilus assembly protein PilX [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,736722,737789,-,pilW,1-1068/1068,===============,0/0,100.00,100.00,vfdb,YP_094666,(pilW) type IV fimbrial biogenesis protein PilW [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,737786,738325,-,pilV,1-540/540,===============,0/0,100.00,100.00,vfdb,YP_094667,(pilV) type IV pilus biogenesis protein PilV [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,738338,739045,-,fimT,1-708/708,===============,0/0,100.00,100.00,vfdb,YP_094668,(fimT) type IV pilus biogenesis protein FimT [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,740304,741653,-,lpg0634,1-1350/1350,===============,0/0,100.00,100.00,vfdb,YP_094670,(lpg0634) Dot/Icm type IV secretion system effector  [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,750356,751930,+,wipB,1-1575/1575,===============,0/0,100.00,94.48,vfdb,YP_094678,(wipB) Dot/Icm type IV secretion system effector WipB [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,774774,776812,+,rtxA,29-2046/2046,========/======,8/21,98.63,93.33,vfdb,YP_094681,(rtxA) structural toxin protein RtxA [RtxA (VF0259)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,823157,824809,+,htpB,1-1653/1653,===============,0/0,100.00,98.97,vfdb,YP_094724,(htpB) Hsp60 60K heat shock protein HtpB [Hsp60 (VF0159)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,831991,836274,+,ligA,1-4281/4281,========/======,1/3,100.00,96.99,vfdb,YP_094729,(ligA) LigA interaptin [LigA (VF0165)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,838503,841352,+,ankN/ankX/legA8,1-2850/2850,===============,0/0,100.00,95.86,vfdb,YP_094731,(ankN/ankX/legA8) Dot/Icm Type IV secretion system effector AnkX ankyrin repeat-containing protein phosphoryl transferase [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,841359,843071,-,lem3,1-1713/1713,===============,0/0,100.00,96.15,vfdb,YP_094732,(lem3) Dot/Icm type IV secretion system effector Lem3 Dephosphoryl-cholinase relieving the AnkX-mediated modification on Rab1 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,873935,874948,+,lpg0716,1-1014/1014,===============,0/0,100.00,99.21,vfdb,YP_094752,(lpg0716) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,892370,893818,+,ravH,1-1449/1449,===============,0/0,100.00,99.93,vfdb,YP_094769,(ravH) Dot/Icm type IV secretion system effector RavH [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,909490,910998,-,iraB,1-1509/1509,===============,0/0,100.00,100.00,vfdb,YP_094782,(iraB) Di/tripeptide permease [IraAB (VF0293)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,911037,911855,-,iraA,1-819/819,===============,0/0,100.00,100.00,vfdb,YP_094783,(iraA) Small-molecule methyltransferase IraA [Iron acquisition/assimilation locus (CVF361)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,959502,960209,+,mip,1-708/708,===============,0/0,100.00,100.00,vfdb,YP_094827,(mip) macrophage infectivity potentiator Mip [Mip (VF0153)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,963489,964139,+,lpg0796,1-651/651,===============,0/0,100.00,99.85,vfdb,YP_094832,(lpg0796) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,1022123,1023538,+,fleQ,1-1416/1416,===============,0/0,100.00,100.00,vfdb,YP_094888,(fleQ) transcriptional regulator FleQ [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,1025031,1025771,+,ccmA,1-741/741,===============,0/0,100.00,100.00,vfdb,YP_094891,(ccmA) ABC transporter involved in cytochrome c biogenesis ATPase component CcmA [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,1025768,1026448,+,ccmB,1-681/681,===============,0/0,100.00,100.00,vfdb,YP_094892,(ccmB) ABC transporter involved in cytochrome c biogenesis CcmB subunit [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,1026626,1027417,+,ccmC,1-792/792,===============,0/0,100.00,100.00,vfdb,YP_094893,(ccmC) cytochrome c-type biogenesis protein CcmC putative heme lyase for CcmE [CcmC (VF0292)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,1027428,1027559,+,ccmD,1-132/132,===============,0/0,100.00,100.00,vfdb,YP_094894,(ccmD) cytochrome c-type biogenesis protein CcmD interacts with CcmCE [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,1027565,1027996,+,ccmE,1-432/432,===============,0/0,100.00,100.00,vfdb,YP_094895,(ccmE) cytochrome c-type biogenesis protein CcmE heme chaperone [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,1027993,1029945,+,ccmF,1-1953/1953,===============,0/0,100.00,100.00,vfdb,YP_094896,(ccmF) cytochrome c heme lyase subunit CcmF [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,1063427,1063936,+,lspC,1-510/510,===============,0/0,100.00,100.00,vfdb,YP_094929,(lspC) general secretion pathway protein C [lsp (SS211)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,1065633,1066364,-,ceg18,1-732/732,===============,0/0,100.00,100.00,vfdb,YP_094932,(ceg18) Dot/Icm type IV secretion system effector Ceg18 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,1074453,1074950,-,flgN,1-498/498,===============,0/0,100.00,100.00,vfdb,YP_094940,(flgN) flagella synthesis protein FlgN/type III secretory pathway chaperone [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,1074967,1075287,-,flgM,1-321/321,===============,0/0,100.00,100.00,vfdb,YP_094941,(flgM) negative regulator of flagellin synthesis [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,1075378,1076079,-,flgA,1-702/702,===============,0/0,100.00,100.00,vfdb,YP_094942,(flgA) flagellar basal body P-ring biosynthesis protein FlgA [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,1093909,1094916,-,ravI,1-1011/1011,========/======,1/3,99.70,91.69,vfdb,YP_094960,(ravI) Dot/Icm type IV secretion system effector RavI [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,1095333,1096397,+,pilM,1-1065/1065,===============,0/0,100.00,98.87,vfdb,YP_094961,(pilM) type IV pilus inner membrane platform protein PilM [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Paris.fasta,NC_006368.1,1096401,1096949,+,pilN,1-549/549,===============,0/0,100.00,98.00,vfdb,YP_094962,(pilN) type IV pilus inner membrane platform protein PilN [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
