#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
Lens.fasta,NC_006369.1,537618,538427,+,icmG/dotF,1-810/810,===============,0/0,100.00,98.27,vfdb,YP_094496,(icmG/dotF) Dot/Icm type IV secretion system core complex protein IcmG/DotF [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,538435,539019,+,icmC/dotE,1-585/585,===============,0/0,100.00,99.14,vfdb,YP_094497,(icmC/dotE) Dot/Icm type IV secretion system protein IcmC/DotE [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,539162,539443,+,icmD/dotP,1-282/282,===============,0/0,100.00,98.94,vfdb,YP_094498,(icmD/dotP) Dot/Icm type IV secretion system protein IcmD/DotP [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,539623,540267,+,icmJ/dotN,1-645/645,===============,0/0,100.00,98.76,vfdb,YP_094499,(icmJ/dotN) Dot/Icm type IV secretion system protein IcmJ/DotN [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,540303,543332,+,icmB/dotO,1-3030/3030,===============,0/0,100.00,98.25,vfdb,YP_094500,(icmB/dotO) Dot/Icm type IV secretion system protein IcmB/DotO [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,544718,547635,-,icmF,1-2918/2922,===============,0/0,99.86,98.53,vfdb,YP_094502,(icmF) Dot/Icm type IV secretion system protein IcmF [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,547635,548420,-,icmH/dotU,1-786/786,===============,0/0,100.00,99.49,vfdb,YP_094503,(icmH/dotU) Dot/Icm type IV secretion system protein IcmH/DotU [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,561897,562439,+,dotV,1-543/543,===============,0/0,100.00,99.45,vfdb,YP_094516,(dotV) Dot/Icm type IV secretion system protein DotV (IcmC-like) [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,569045,570532,+,ankC/legA12,1-1488/1488,===============,0/0,100.00,99.19,vfdb,YP_094527,(ankC/legA12) Dot/Icm type IV secretion system effector AnkC/LegA12 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,602673,603605,+,legD2,1-933/933,===============,0/0,100.00,98.39,vfdb,YP_094559,(legD2) Dot/Icm type IV secretion system effector LegD2 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,605582,606430,-,lpg0518,1-849/849,===============,0/0,100.00,98.59,vfdb,YP_094562,(lpg0518) Dot/Icm type IV secretion system effector  [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,617992,618618,+,lvgA,1-627/627,===============,0/0,100.00,96.17,vfdb,YP_094568,(lvgA) Dot/Icm type IV secretion system effector LvgA virulence protein [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,633323,634606,+,phtA,1-1284/1284,===============,0/0,100.00,99.06,vfdb,YP_094583,(phtA) major facilitator family transporter phagosomal transporter [Pht (VF0337)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,706102,707193,+,omp28,1-1092/1092,===============,0/0,100.00,97.71,vfdb,YP_094653,(omp28) major outer membrane protein [MOMP (VF0161)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,709244,710668,-,sidA,1-1425/1425,===============,0/0,100.00,91.02,vfdb,YP_094657,(sidA) Dot/Icm type IV secretion system effector SidA [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,717611,718060,-,pilE3,1-450/450,===============,0/0,100.00,97.56,vfdb,YP_094663,(pilE3) type IV pilus pilin [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,718072,721588,-,pilY1,3-3519/3519,===============,0/0,99.94,88.77,vfdb,YP_094664,(pilY1) type IV pilus biogenesis PilY1-related protein [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,721594,722106,-,pilX,1-513/513,===============,0/0,100.00,94.74,vfdb,YP_094665,(pilX) type IV pilus assembly protein PilX [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,722103,723170,-,pilW,1-1068/1068,===============,0/0,100.00,97.57,vfdb,YP_094666,(pilW) type IV fimbrial biogenesis protein PilW [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,723167,723706,-,pilV,1-540/540,===============,0/0,100.00,97.78,vfdb,YP_094667,(pilV) type IV pilus biogenesis protein PilV [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,723719,724426,-,fimT,1-708/708,===============,0/0,100.00,97.32,vfdb,YP_094668,(fimT) type IV pilus biogenesis protein FimT [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,725691,727040,-,lpg0634,1-1350/1350,===============,0/0,100.00,96.00,vfdb,YP_094670,(lpg0634) Dot/Icm type IV secretion system effector  [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,735605,737179,+,wipB,1-1575/1575,===============,0/0,100.00,94.09,vfdb,YP_094678,(wipB) Dot/Icm type IV secretion system effector WipB [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,760747,762780,+,rtxA,16-2046/2046,========/======,1/3,99.27,93.36,vfdb,YP_094681,(rtxA) structural toxin protein RtxA [RtxA (VF0259)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,812147,813799,+,htpB,1-1653/1653,===============,0/0,100.00,98.43,vfdb,YP_094724,(htpB) Hsp60 60K heat shock protein HtpB [Hsp60 (VF0159)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,821873,826156,+,ligA,1-4281/4281,========/======,1/3,100.00,97.50,vfdb,YP_094729,(ligA) LigA interaptin [LigA (VF0165)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,828389,831238,+,ankN/ankX/legA8,1-2850/2850,===============,0/0,100.00,98.46,vfdb,YP_094731,(ankN/ankX/legA8) Dot/Icm Type IV secretion system effector AnkX ankyrin repeat-containing protein phosphoryl transferase [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,831245,832957,-,lem3,1-1713/1713,===============,0/0,100.00,97.72,vfdb,YP_094732,(lem3) Dot/Icm type IV secretion system effector Lem3 Dephosphoryl-cholinase relieving the AnkX-mediated modification on Rab1 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,854513,855526,+,lpg0716,1-1014/1014,===============,0/0,100.00,95.17,vfdb,YP_094752,(lpg0716) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,872941,874389,+,ravH,1-1449/1449,===============,0/0,100.00,97.72,vfdb,YP_094769,(ravH) Dot/Icm type IV secretion system effector RavH [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,889445,890953,-,iraB,1-1509/1509,===============,0/0,100.00,97.35,vfdb,YP_094782,(iraB) Di/tripeptide permease [IraAB (VF0293)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,890992,891810,-,iraA,1-819/819,===============,0/0,100.00,98.78,vfdb,YP_094783,(iraA) Small-molecule methyltransferase IraA [Iron acquisition/assimilation locus (CVF361)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,939426,940133,+,mip,1-708/708,===============,0/0,100.00,98.45,vfdb,YP_094827,(mip) macrophage infectivity potentiator Mip [Mip (VF0153)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,998032,999446,+,fleQ,1-1415/1416,===============,0/0,99.93,97.74,vfdb,YP_094888,(fleQ) transcriptional regulator FleQ [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1000939,1001679,+,ccmA,1-741/741,===============,0/0,100.00,99.19,vfdb,YP_094891,(ccmA) ABC transporter involved in cytochrome c biogenesis ATPase component CcmA [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1001676,1002356,+,ccmB,1-681/681,===============,0/0,100.00,98.09,vfdb,YP_094892,(ccmB) ABC transporter involved in cytochrome c biogenesis CcmB subunit [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1002534,1003325,+,ccmC,1-792/792,===============,0/0,100.00,97.10,vfdb,YP_094893,(ccmC) cytochrome c-type biogenesis protein CcmC putative heme lyase for CcmE [CcmC (VF0292)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1003336,1003467,+,ccmD,1-132/132,===============,0/0,100.00,100.00,vfdb,YP_094894,(ccmD) cytochrome c-type biogenesis protein CcmD interacts with CcmCE [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1003473,1003904,+,ccmE,1-432/432,===============,0/0,100.00,99.07,vfdb,YP_094895,(ccmE) cytochrome c-type biogenesis protein CcmE heme chaperone [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1003901,1005853,+,ccmF,1-1953/1953,===============,0/0,100.00,98.26,vfdb,YP_094896,(ccmF) cytochrome c heme lyase subunit CcmF [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1040811,1041320,+,lspC,1-510/510,===============,0/0,100.00,99.22,vfdb,YP_094929,(lspC) general secretion pathway protein C [lsp (SS211)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1043014,1043745,-,ceg18,1-732/732,===============,0/0,100.00,97.40,vfdb,YP_094932,(ceg18) Dot/Icm type IV secretion system effector Ceg18 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1051839,1052336,-,flgN,1-498/498,===============,0/0,100.00,97.79,vfdb,YP_094940,(flgN) flagella synthesis protein FlgN/type III secretory pathway chaperone [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1052353,1052673,-,flgM,1-321/321,===============,0/0,100.00,96.89,vfdb,YP_094941,(flgM) negative regulator of flagellin synthesis [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1052764,1053465,-,flgA,1-702/702,===============,0/0,100.00,98.43,vfdb,YP_094942,(flgA) flagellar basal body P-ring biosynthesis protein FlgA [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1071042,1072049,-,ravI,1-1011/1011,========/======,1/3,99.70,95.85,vfdb,YP_094960,(ravI) Dot/Icm type IV secretion system effector RavI [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1072466,1073530,+,pilM,1-1065/1065,===============,0/0,100.00,98.40,vfdb,YP_094961,(pilM) type IV pilus inner membrane platform protein PilM [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1073534,1074082,+,pilN,1-549/549,===============,0/0,100.00,99.45,vfdb,YP_094962,(pilN) type IV pilus inner membrane platform protein PilN [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1074060,1074695,+,pilO,1-636/636,===============,0/0,100.00,99.37,vfdb,YP_094963,(pilO) type IV pilus inner membrane platform protein PilO [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1074692,1075276,+,pilP,1-588/588,========/======,1/3,99.49,96.77,vfdb,YP_094964,(pilP) type IV pilus biogenesis protein PilP [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1075280,1077376,+,pilQ,1-2097/2097,===============,0/0,100.00,98.09,vfdb,YP_094965,(pilQ) type IV pilus secretin protein PilQ  [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1086944,1089133,-,lidA,1-2190/2190,========/======,8/12,99.73,91.85,vfdb,YP_094974,(lidA) Dot/Icm type IV secretion system effector LidA interacting with Rab GTPase [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lens.fasta,NC_006369.1,1121580,1122821,-,lpg0963,1-1242/1242,===============,0/0,100.00,97.42,vfdb,YP_094997,(lpg0963) Dot/Icm type IV secretion system effector [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
