#FILE,SEQUENCE,START,END,STRAND,GENE,COVERAGE,COVERAGE_MAP,GAPS,%COVERAGE,%IDENTITY,DATABASE,ACCESSION,PRODUCT,RESISTANCE
Lorraine.fasta,NC_018139.1,465181,465855,-,legA7,1-675/675,========/======,2/4,99.70,95.72,vfdb,YP_094445,(legA7) Dot/Icm type IV secretion system effector LegA7 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,466080,467624,+,ankG/ankZ/legA7,1-1545/1545,===============,0/0,100.00,97.54,vfdb,YP_094447,(ankG/ankZ/legA7) Dot/Icm type IV secretion system effector AnkG/AnkZ/LegA7 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,469354,469944,+,lpg0405,1-591/591,===============,0/0,100.00,96.95,vfdb,YP_094449,(lpg0405) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,485306,486655,-,legY,1-1350/1350,===============,0/0,100.00,98.81,vfdb,YP_094466,(legY) Dot/Icm type IV secretion system effector LegY [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,497950,498759,-,ankJ/legA11,1-810/810,===============,0/0,100.00,92.84,vfdb,YP_094480,(ankJ/legA11) Dot/Icm type IV secretion system effector AnkJ/LegA11 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,499021,501021,+,ceg14/sidL,1-2001/2001,===============,0/0,100.00,95.20,vfdb,YP_094481,(ceg14/sidL) Dot/Icm type IV secretion system effector Ceg14/SidL [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,501840,502877,-,ceg15,11-1050/1050,========/======,1/2,98.86,94.52,vfdb,YP_094483,(ceg15) Dot/Icm type IV secretion system effector Ceg15 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,503362,503622,+,icmT,1-261/261,===============,0/0,100.00,100.00,vfdb,YP_094485,(icmT) Dot/Icm type IV secretion system protein IcmT [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,503623,503967,+,icmS,1-345/345,===============,0/0,100.00,99.13,vfdb,YP_094486,(icmS) Dot/Icm type IV secretion system chaperone IcmS [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,504067,504429,+,icmR,1-363/363,===============,0/0,100.00,97.80,vfdb,YP_094487,(icmR) Dot/Icm type IV secretion system protein IcmR [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,504496,505095,+,icmQ,1-600/600,===============,0/0,100.00,99.00,vfdb,YP_094488,(icmQ) Dot/Icm type IV secretion system protein IcmQ plays a critical role in the translocase and associates with IcmR [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,505270,506412,+,icmP/dotM,1-1143/1143,===============,0/0,100.00,98.86,vfdb,YP_094489,(icmP/dotM) Dot/Icm type IV secretion system protein IcmP/DotM [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,506409,508760,+,icmO/dotL,1-2352/2352,===============,0/0,100.00,98.13,vfdb,YP_094490,(icmO/dotL) Dot/Icm type IV secretion system coupling protein IcmO/DotL [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,509163,509732,+,icmN/dotK,1-570/570,===============,0/0,100.00,98.95,vfdb,YP_094491,(icmN/dotK) Dot/Icm type IV secretion system protein IcmN/DotK [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,509744,510028,+,icmM/dotJ,1-285/285,===============,0/0,100.00,97.89,vfdb,YP_094492,(icmM/dotJ) Dot/Icm type IV secretion system inner membrane complex IcmM/DotJ [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,510044,510682,+,icmL/dotI,1-639/639,===============,0/0,100.00,99.37,vfdb,YP_094493,(icmL/dotI) Dot/Icm type IV secretion system inner membrane complex IcmL/DotI [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,510682,511767,+,icmK/dotH,1-1086/1086,===============,0/0,100.00,95.21,vfdb,YP_094494,(icmK/dotH) Dot/Icm type IV secretion system outer membrane subcomplex protein IcmK/DotH [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,511772,514918,+,icmE/dotG,1-3147/3147,===============,0/0,100.00,94.03,vfdb,YP_094495,(icmE/dotG) Dot/Icm type IV secretion system central channel protein IcmE/DotG [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,514933,515742,+,icmG/dotF,1-810/810,===============,0/0,100.00,98.27,vfdb,YP_094496,(icmG/dotF) Dot/Icm type IV secretion system core complex protein IcmG/DotF [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,515750,516334,+,icmC/dotE,1-585/585,===============,0/0,100.00,99.66,vfdb,YP_094497,(icmC/dotE) Dot/Icm type IV secretion system protein IcmC/DotE [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,516477,516758,+,icmD/dotP,1-282/282,===============,0/0,100.00,98.23,vfdb,YP_094498,(icmD/dotP) Dot/Icm type IV secretion system protein IcmD/DotP [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,516938,517582,+,icmJ/dotN,1-645/645,===============,0/0,100.00,99.38,vfdb,YP_094499,(icmJ/dotN) Dot/Icm type IV secretion system protein IcmJ/DotN [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,517618,520647,+,icmB/dotO,1-3030/3030,===============,0/0,100.00,98.32,vfdb,YP_094500,(icmB/dotO) Dot/Icm type IV secretion system protein IcmB/DotO [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,522007,524924,-,icmF,1-2918/2922,===============,0/0,99.86,98.36,vfdb,YP_094502,(icmF) Dot/Icm type IV secretion system protein IcmF [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,524924,525709,-,icmH/dotU,1-786/786,===============,0/0,100.00,99.62,vfdb,YP_094503,(icmH/dotU) Dot/Icm type IV secretion system protein IcmH/DotU [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,539188,539730,+,dotV,1-543/543,===============,0/0,100.00,99.63,vfdb,YP_094516,(dotV) Dot/Icm type IV secretion system protein DotV (IcmC-like) [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,547765,549252,+,ankC/legA12,1-1488/1488,===============,0/0,100.00,97.78,vfdb,YP_094527,(ankC/legA12) Dot/Icm type IV secretion system effector AnkC/LegA12 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,580456,581388,+,legD2,1-933/933,===============,0/0,100.00,98.07,vfdb,YP_094559,(legD2) Dot/Icm type IV secretion system effector LegD2 [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,583495,584343,-,lpg0518,1-849/849,===============,0/0,100.00,97.88,vfdb,YP_094562,(lpg0518) Dot/Icm type IV secretion system effector  [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,589301,589927,+,lvgA,1-627/627,===============,0/0,100.00,95.69,vfdb,YP_094568,(lvgA) Dot/Icm type IV secretion system effector LvgA virulence protein [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,604650,605933,+,phtA,1-1284/1284,===============,0/0,100.00,98.36,vfdb,YP_094583,(phtA) major facilitator family transporter phagosomal transporter [Pht (VF0337)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,676162,677253,+,omp28,1-1092/1092,===============,0/0,100.00,98.99,vfdb,YP_094653,(omp28) major outer membrane protein [MOMP (VF0161)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,679850,681274,-,sidA,1-1425/1425,===============,0/0,100.00,95.65,vfdb,YP_094657,(sidA) Dot/Icm type IV secretion system effector SidA [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,688215,688664,-,pilE3,1-450/450,===============,0/0,100.00,96.22,vfdb,YP_094663,(pilE3) type IV pilus pilin [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,688676,692194,-,pilY1,1-3519/3519,===============,0/0,100.00,89.14,vfdb,YP_094664,(pilY1) type IV pilus biogenesis PilY1-related protein [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,692198,692710,-,pilX,1-513/513,===============,0/0,100.00,96.69,vfdb,YP_094665,(pilX) type IV pilus assembly protein PilX [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,692707,693774,-,pilW,1-1068/1068,===============,0/0,100.00,97.47,vfdb,YP_094666,(pilW) type IV fimbrial biogenesis protein PilW [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,693771,694310,-,pilV,1-540/540,===============,0/0,100.00,99.07,vfdb,YP_094667,(pilV) type IV pilus biogenesis protein PilV [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,694323,695030,-,fimT,1-708/708,===============,0/0,100.00,97.03,vfdb,YP_094668,(fimT) type IV pilus biogenesis protein FimT [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,696287,697636,-,lpg0634,1-1350/1350,===============,0/0,100.00,98.81,vfdb,YP_094670,(lpg0634) Dot/Icm type IV secretion system effector  [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,706240,707814,+,wipB,1-1575/1575,===============,0/0,100.00,94.41,vfdb,YP_094678,(wipB) Dot/Icm type IV secretion system effector WipB [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,720556,722607,+,rtxA,16-2046/2046,========/======,8/21,99.27,92.45,vfdb,YP_094681,(rtxA) structural toxin protein RtxA [RtxA (VF0259)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,772100,773752,+,htpB,1-1653/1653,===============,0/0,100.00,98.91,vfdb,YP_094724,(htpB) Hsp60 60K heat shock protein HtpB [Hsp60 (VF0159)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,781905,786188,+,ligA,1-4281/4281,========/======,1/3,100.00,97.15,vfdb,YP_094729,(ligA) LigA interaptin [LigA (VF0165)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,788417,791266,+,ankN/ankX/legA8,1-2850/2850,===============,0/0,100.00,98.95,vfdb,YP_094731,(ankN/ankX/legA8) Dot/Icm Type IV secretion system effector AnkX ankyrin repeat-containing protein phosphoryl transferase [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,791273,792985,-,lem3,1-1713/1713,===============,0/0,100.00,97.55,vfdb,YP_094732,(lem3) Dot/Icm type IV secretion system effector Lem3 Dephosphoryl-cholinase relieving the AnkX-mediated modification on Rab1 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,814548,815561,+,lpg0716,1-1014/1014,===============,0/0,100.00,99.11,vfdb,YP_094752,(lpg0716) Dot/Icm type IV secretion system effector [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,832979,834427,+,ravH,1-1449/1449,===============,0/0,100.00,97.93,vfdb,YP_094769,(ravH) Dot/Icm type IV secretion system effector RavH [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,849929,851437,-,iraB,1-1509/1509,===============,0/0,100.00,97.42,vfdb,YP_094782,(iraB) Di/tripeptide permease [IraAB (VF0293)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,851476,852294,-,iraA,1-819/819,===============,0/0,100.00,99.02,vfdb,YP_094783,(iraA) Small-molecule methyltransferase IraA [Iron acquisition/assimilation locus (CVF361)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,896497,897204,+,mip,1-708/708,===============,0/0,100.00,99.44,vfdb,YP_094827,(mip) macrophage infectivity potentiator Mip [Mip (VF0153)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,957165,958579,+,fleQ,1-1415/1416,===============,0/0,99.93,98.94,vfdb,YP_094888,(fleQ) transcriptional regulator FleQ [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,960076,960816,+,ccmA,1-741/741,===============,0/0,100.00,99.86,vfdb,YP_094891,(ccmA) ABC transporter involved in cytochrome c biogenesis ATPase component CcmA [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,960813,961493,+,ccmB,1-681/681,===============,0/0,100.00,99.71,vfdb,YP_094892,(ccmB) ABC transporter involved in cytochrome c biogenesis CcmB subunit [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,961682,962473,+,ccmC,1-792/792,===============,0/0,100.00,99.87,vfdb,YP_094893,(ccmC) cytochrome c-type biogenesis protein CcmC putative heme lyase for CcmE [CcmC (VF0292)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,962484,962615,+,ccmD,1-132/132,===============,0/0,100.00,100.00,vfdb,YP_094894,(ccmD) cytochrome c-type biogenesis protein CcmD interacts with CcmCE [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,962621,963052,+,ccmE,1-432/432,===============,0/0,100.00,99.77,vfdb,YP_094895,(ccmE) cytochrome c-type biogenesis protein CcmE heme chaperone [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,963049,965001,+,ccmF,1-1953/1953,===============,0/0,100.00,99.28,vfdb,YP_094896,(ccmF) cytochrome c heme lyase subunit CcmF [Cytochrome c muturation (ccm) locus (CVF358)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,999975,1000484,+,lspC,1-510/510,===============,0/0,100.00,99.41,vfdb,YP_094929,(lspC) general secretion pathway protein C [lsp (SS211)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,1002178,1002909,-,ceg18,1-732/732,===============,0/0,100.00,97.40,vfdb,YP_094932,(ceg18) Dot/Icm type IV secretion system effector Ceg18 [Dot/Icm (SS047)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,1011003,1011500,-,flgN,1-498/498,===============,0/0,100.00,97.59,vfdb,YP_094940,(flgN) flagella synthesis protein FlgN/type III secretory pathway chaperone [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,1011517,1011837,-,flgM,1-321/321,===============,0/0,100.00,97.51,vfdb,YP_094941,(flgM) negative regulator of flagellin synthesis [polar flagella (AI149)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,1011928,1012629,-,flgA,1-702/702,===============,0/0,100.00,98.43,vfdb,YP_094942,(flgA) flagellar basal body P-ring biosynthesis protein FlgA [Flagella (VF0157)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,1030444,1031451,-,ravI,1-1011/1011,========/======,1/3,99.70,95.75,vfdb,YP_094960,(ravI) Dot/Icm type IV secretion system effector RavI [Dot/Icm (VF0156)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,1031868,1032932,+,pilM,1-1065/1065,===============,0/0,100.00,98.22,vfdb,YP_094961,(pilM) type IV pilus inner membrane platform protein PilM [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,1032936,1033484,+,pilN,1-549/549,===============,0/0,100.00,99.45,vfdb,YP_094962,(pilN) type IV pilus inner membrane platform protein PilN [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
Lorraine.fasta,NC_018139.1,1033462,1034097,+,pilO,1-636/636,===============,0/0,100.00,98.90,vfdb,YP_094963,(pilO) type IV pilus inner membrane platform protein PilO [type IV pili (AI111)] [Legionella pneumophila subsp. pneumophila str. Philadelphia 1],
